Q,max_south_extent,max_landfalling_v850hPa
10.337257098363638,-79.10526315789474,32.05831764622739
10.337257098363638,-78.26315789473685,32.05831764622739
10.337257098363638,-77.42105263157895,32.05831764622739
10.337257098363638,-76.57894736842105,32.05831764622739
10.337257098363638,-75.73684210526315,32.05831764622739
10.337257098363638,-74.89473684210526,32.05831764622739
10.337257098363638,-74.05263157894737,32.05831764622739
10.337257098363638,-73.21052631578948,32.05831764622739
10.337257098363638,-72.36842105263158,32.05831764622739
10.337257098363638,-71.52631578947368,32.05831764622739
10.337257098363638,-70.6842105263158,32.05831764622739
10.337257098363638,-69.84210526315789,32.05831764622739
10.337257098363638,-69,32.05831764622739
10.784105057504755,-85,32.87764125623201
10.784105057504755,-84.15789473684211,32.87764125623201
10.784105057504755,-83.3157894736842,32.87764125623201
10.784105057504755,-82.47368421052632,32.87764125623201
10.784105057504755,-81.63157894736842,32.87764125623201
10.784105057504755,-80.78947368421052,32.87764125623201
10.784105057504755,-79.94736842105263,32.87764125623201
10.337257098363638,-79.10526315789474,32.87764125623201
10.337257098363638,-78.26315789473685,32.87764125623201
10.337257098363638,-77.42105263157895,32.87764125623201
10.337257098363638,-76.57894736842105,32.87764125623201
10.337257098363638,-75.73684210526315,32.87764125623201
10.337257098363638,-74.89473684210526,32.87764125623201
10.337257098363638,-74.05263157894737,32.87764125623201
10.337257098363638,-73.21052631578948,32.87764125623201
10.337257098363638,-72.36842105263158,32.87764125623201
10.337257098363638,-71.52631578947368,32.87764125623201
10.337257098363638,-70.6842105263158,32.87764125623201
10.337257098363638,-69.84210526315789,32.87764125623201
10.337257098363638,-69,32.87764125623201
10.784105057504755,-85,33.69696486623664
10.784105057504755,-84.15789473684211,33.69696486623664
10.784105057504755,-83.3157894736842,33.69696486623664
10.784105057504755,-82.47368421052632,33.69696486623664
10.784105057504755,-81.63157894736842,33.69696486623664
10.784105057504755,-80.78947368421052,33.69696486623664
10.784105057504755,-79.94736842105263,33.69696486623664
10.337257098363638,-79.10526315789474,33.69696486623664
10.337257098363638,-78.26315789473685,33.69696486623664
10.337257098363638,-77.42105263157895,33.69696486623664
10.337257098363638,-76.57894736842105,33.69696486623664
10.337257098363638,-75.73684210526315,33.69696486623664
10.337257098363638,-74.89473684210526,33.69696486623664
10.337257098363638,-74.05263157894737,33.69696486623664
10.337257098363638,-73.21052631578948,33.69696486623664
10.337257098363638,-72.36842105263158,33.69696486623664
10.337257098363638,-71.52631578947368,33.69696486623664
10.337257098363638,-70.6842105263158,33.69696486623664
10.337257098363638,-69.84210526315789,33.69696486623664
10.337257098363638,-69,33.69696486623664
10.784105057504755,-85,34.516288476241265
10.784105057504755,-84.15789473684211,34.516288476241265
10.784105057504755,-83.3157894736842,34.516288476241265
10.784105057504755,-82.47368421052632,34.516288476241265
10.784105057504755,-81.63157894736842,34.516288476241265
10.784105057504755,-80.78947368421052,34.516288476241265
10.784105057504755,-79.94736842105263,34.516288476241265
10.337257098363638,-79.10526315789474,34.516288476241265
10.337257098363638,-78.26315789473685,34.516288476241265
10.337257098363638,-77.42105263157895,34.516288476241265
10.337257098363638,-76.57894736842105,34.516288476241265
10.337257098363638,-75.73684210526315,34.516288476241265
10.337257098363638,-74.89473684210526,34.516288476241265
10.337257098363638,-74.05263157894737,34.516288476241265
10.337257098363638,-73.21052631578948,34.516288476241265
10.337257098363638,-72.36842105263158,34.516288476241265
10.337257098363638,-71.52631578947368,34.516288476241265
10.337257098363638,-70.6842105263158,34.516288476241265
10.337257098363638,-69.84210526315789,34.516288476241265
10.337257098363638,-69,34.516288476241265
10.784105057504755,-85,35.33561208624589
10.784105057504755,-84.15789473684211,35.33561208624589
10.784105057504755,-83.3157894736842,35.33561208624589
10.784105057504755,-82.47368421052632,35.33561208624589
10.784105057504755,-81.63157894736842,35.33561208624589
10.784105057504755,-80.78947368421052,35.33561208624589
10.784105057504755,-79.94736842105263,35.33561208624589
10.337257098363638,-79.10526315789474,35.33561208624589
10.337257098363638,-78.26315789473685,35.33561208624589
10.337257098363638,-77.42105263157895,35.33561208624589
10.337257098363638,-76.57894736842105,35.33561208624589
10.337257098363638,-75.73684210526315,35.33561208624589
10.337257098363638,-74.89473684210526,35.33561208624589
10.337257098363638,-74.05263157894737,35.33561208624589
10.337257098363638,-73.21052631578948,35.33561208624589
10.337257098363638,-72.36842105263158,35.33561208624589
10.337257098363638,-71.52631578947368,35.33561208624589
10.337257098363638,-70.6842105263158,35.33561208624589
10.337257098363638,-69.84210526315789,35.33561208624589
10.337257098363638,-69,35.33561208624589
10.784105057504755,-85,36.15493569625051
10.784105057504755,-84.15789473684211,36.15493569625051
10.784105057504755,-83.3157894736842,36.15493569625051
10.784105057504755,-82.47368421052632,36.15493569625051
10.784105057504755,-81.63157894736842,36.15493569625051
10.784105057504755,-80.78947368421052,36.15493569625051
10.784105057504755,-79.94736842105263,36.15493569625051
10.337257098363638,-79.10526315789474,36.15493569625051
10.337257098363638,-78.26315789473685,36.15493569625051
10.337257098363638,-77.42105263157895,36.15493569625051
10.337257098363638,-76.57894736842105,36.15493569625051
10.337257098363638,-75.73684210526315,36.15493569625051
10.337257098363638,-74.89473684210526,36.15493569625051
10.337257098363638,-74.05263157894737,36.15493569625051
10.337257098363638,-73.21052631578948,36.15493569625051
10.337257098363638,-72.36842105263158,36.15493569625051
10.337257098363638,-71.52631578947368,36.15493569625051
10.337257098363638,-70.6842105263158,36.15493569625051
10.337257098363638,-69.84210526315789,36.15493569625051
10.337257098363638,-69,36.15493569625051
10.784105057504755,-85,36.974259306255135
10.784105057504755,-84.15789473684211,36.974259306255135
10.784105057504755,-83.3157894736842,36.974259306255135
10.784105057504755,-82.47368421052632,36.974259306255135
10.784105057504755,-81.63157894736842,36.974259306255135
10.784105057504755,-80.78947368421052,36.974259306255135
10.784105057504755,-79.94736842105263,36.974259306255135
10.337257098363638,-79.10526315789474,36.974259306255135
10.337257098363638,-78.26315789473685,36.974259306255135
10.337257098363638,-77.42105263157895,36.974259306255135
10.337257098363638,-76.57894736842105,36.974259306255135
10.337257098363638,-75.73684210526315,36.974259306255135
10.337257098363638,-74.89473684210526,36.974259306255135
10.337257098363638,-74.05263157894737,36.974259306255135
10.337257098363638,-73.21052631578948,36.974259306255135
10.337257098363638,-72.36842105263158,36.974259306255135
10.337257098363638,-71.52631578947368,36.974259306255135
10.337257098363638,-70.6842105263158,36.974259306255135
10.337257098363638,-69.84210526315789,36.974259306255135
10.337257098363638,-69,36.974259306255135
10.784105057504755,-85,37.793582916259766
10.784105057504755,-84.15789473684211,37.793582916259766
10.784105057504755,-83.3157894736842,37.793582916259766
10.784105057504755,-82.47368421052632,37.793582916259766
10.784105057504755,-81.63157894736842,37.793582916259766
10.784105057504755,-80.78947368421052,37.793582916259766
10.784105057504755,-79.94736842105263,37.793582916259766
10.337257098363638,-79.10526315789474,37.793582916259766
10.337257098363638,-78.26315789473685,37.793582916259766
10.337257098363638,-77.42105263157895,37.793582916259766
10.337257098363638,-76.57894736842105,37.793582916259766
10.337257098363638,-75.73684210526315,37.793582916259766
10.337257098363638,-74.89473684210526,37.793582916259766
10.337257098363638,-74.05263157894737,37.793582916259766
10.337257098363638,-73.21052631578948,37.793582916259766
10.337257098363638,-72.36842105263158,37.793582916259766
10.337257098363638,-71.52631578947368,37.793582916259766
10.337257098363638,-70.6842105263158,37.793582916259766
10.337257098363638,-69.84210526315789,37.793582916259766
10.337257098363638,-69,37.793582916259766
