date	expver	temp2m	ewvf	swvf	latitude	longitude
2007-09-25	5		4.046198	7.950975	-75.0	123.0
2007-09-26	1		1.8471859	0.041666985	-75.0	123.0
2007-09-26	5		1.8471859	0.041666985	-75.0	123.0
2007-09-27	1		0.9593082	-1.2512269	-75.0	123.0
2007-09-27	5		0.9593082	-1.2512269	-75.0	123.0
2007-09-28	1		0.8563798	0.2412653	-75.0	123.0
2007-09-28	5		0.8563798	0.2412653	-75.0	123.0
2007-09-29	1		-0.20945805	0.8004999	-75.0	123.0
2007-09-29	5		-0.20945805	0.8004999	-75.0	123.0
2007-09-30	1		-0.1584748	0.6368656	-75.0	123.0
2007-09-30	5		-0.1584748	0.6368656	-75.0	123.0
2007-10-01	1	-55.114243			-75.0	123.0
2007-10-01	5				-75.0	123.0
2007-10-02	1	-55.135452			-75.0	123.0
2007-10-02	5				-75.0	123.0
2007-10-03	1	-43.985428			-75.0	123.0
2007-10-03	5				-75.0	123.0
2007-10-04	1	-38.118805			-75.0	123.0
2007-10-04	5				-75.0	123.0
2007-10-05	1	-36.81894			-75.0	123.0
2007-10-05	5				-75.0	123.0
2007-10-06	1	-39.22603			-75.0	123.0
2007-10-06	5				-75.0	123.0
2007-10-07	1	-48.85617			-75.0	123.0
2007-10-07	5				-75.0	123.0
2007-10-08	1	-50.29477			-75.0	123.0
2007-10-08	5				-75.0	123.0
2007-10-09	1	-49.60463			-75.0	123.0
2007-10-09	5				-75.0	123.0
2007-10-10	1	-52.619675			-75.0	123.0
2007-10-10	5				-75.0	123.0
2007-10-11	1	-49.882095			-75.0	123.0
2007-10-11	5				-75.0	123.0
2007-10-12	1	-46.381027			-75.0	123.0
2007-10-12	5				-75.0	123.0
2007-10-13	1	-45.8199			-75.0	123.0
2007-10-13	5				-75.0	123.0
2007-10-14	1	-47.50328			-75.0	123.0
2007-10-14	5				-75.0	123.0
2007-10-15	1	-48.322433			-75.0	123.0
2007-10-15	5				-75.0	123.0
2007-10-16	1	-49.199905			-75.0	123.0
2007-10-16	5				-75.0	123.0
2007-10-17	1	-45.43817			-75.0	123.0
2007-10-17	5				-75.0	123.0
2007-10-18	1	-49.370453			-75.0	123.0
2007-10-18	5				-75.0	123.0
2007-10-19	1	-48.97458			-75.0	123.0
2007-10-19	5				-75.0	123.0
2007-10-20	1	-45.879105			-75.0	123.0
2007-10-20	5				-75.0	123.0
2007-10-21	1	-42.27997			-75.0	123.0
2007-10-21	5				-75.0	123.0
2007-10-22	1	-37.44722			-75.0	123.0
2007-10-22	5				-75.0	123.0
2007-10-23	1	-37.38536			-75.0	123.0
2007-10-23	5				-75.0	123.0
2007-10-24	1	-42.03784			-75.0	123.0
2007-10-24	5				-75.0	123.0
2007-10-25	1	-40.661102			-75.0	123.0
2007-10-25	5				-75.0	123.0
2007-10-26	1	-42.341812			-75.0	123.0
2007-10-26	5				-75.0	123.0
2007-10-27	1	-42.067			-75.0	123.0
2007-10-27	5				-75.0	123.0
2007-10-28	1	-37.313797			-75.0	123.0
2007-10-28	5				-75.0	123.0
2007-10-29	1	-39.04753			-75.0	123.0
2007-10-29	5				-75.0	123.0
2007-10-30	1	-38.412186			-75.0	123.0
2007-10-30	5				-75.0	123.0
2007-10-31	1	-32.868103			-75.0	123.0
2007-10-31	5				-75.0	123.0
2007-11-01	1	-36.602448			-75.0	123.0
2007-11-01	5				-75.0	123.0
2007-11-02	1	-33.76236			-75.0	123.0
2007-11-02	5				-75.0	123.0
2007-11-03	1	-34.404785			-75.0	123.0
2007-11-03	5				-75.0	123.0
2007-11-04	1	-35.365326			-75.0	123.0
2007-11-04	5				-75.0	123.0
2007-11-05	1	-41.636658			-75.0	123.0
2007-11-05	5				-75.0	123.0
2007-11-06	1	-40.326187			-75.0	123.0
2007-11-06	5				-75.0	123.0
2007-11-07	1	-38.016296			-75.0	123.0
2007-11-07	5				-75.0	123.0
2007-11-08	1	-38.480225			-75.0	123.0
2007-11-08	5				-75.0	123.0
2007-11-09	1	-41.4449			-75.0	123.0
2007-11-09	5				-75.0	123.0
2007-11-10	1	-39.077576			-75.0	123.0
2007-11-10	5				-75.0	123.0
2007-11-11	1	-39.07228			-75.0	123.0
2007-11-11	5				-75.0	123.0
2007-11-12	1	-34.505524			-75.0	123.0
2007-11-12	5				-75.0	123.0
2007-11-13	1	-38.426315			-75.0	123.0
2007-11-13	5				-75.0	123.0
2007-11-14	1	-38.595978			-75.0	123.0
2007-11-14	5				-75.0	123.0
2007-11-15	1	-39.222504			-75.0	123.0
2007-11-15	5				-75.0	123.0
2007-11-16	1	-37.640747			-75.0	123.0
2007-11-16	5				-75.0	123.0
2007-11-17	1	-38.486404			-75.0	123.0
2007-11-17	5				-75.0	123.0
2007-11-18	1	-38.57213			-75.0	123.0
2007-11-18	5				-75.0	123.0
2007-11-19	1	-38.13295			-75.0	123.0
2007-11-19	5				-75.0	123.0
2007-11-20	1	-37.44104			-75.0	123.0
2007-11-20	5				-75.0	123.0
2007-11-21	1	-37.633682			-75.0	123.0
2007-11-21	5				-75.0	123.0
2007-11-22	1	-36.981537			-75.0	123.0
2007-11-22	5				-75.0	123.0
2007-11-23	1	-37.2325			-75.0	123.0
2007-11-23	5				-75.0	123.0
2007-11-24	1	-35.40773			-75.0	123.0
2007-11-24	5				-75.0	123.0
2007-11-25	1	-34.602722			-75.0	123.0
2007-11-25	5				-75.0	123.0
2007-11-26	1	-34.03276			-75.0	123.0
2007-11-26	5				-75.0	123.0
2007-11-27	1	-32.80713			-75.0	123.0
2007-11-27	5				-75.0	123.0
2007-11-28	1	-32.37854			-75.0	123.0
2007-11-28	5				-75.0	123.0
2007-11-29	1	-35.298157			-75.0	123.0
2007-11-29	5				-75.0	123.0
2007-11-30	1	-36.48845			-75.0	123.0
2007-11-30	5				-75.0	123.0
2007-12-01	1	-34.3226			-75.0	123.0
2007-12-01	5				-75.0	123.0
2007-12-02	1	-34.46576			-75.0	123.0
2007-12-02	5				-75.0	123.0
2007-12-03	1	-34.356186			-75.0	123.0
2007-12-03	5				-75.0	123.0
2007-12-04	1	-33.426575			-75.0	123.0
2007-12-04	5				-75.0	123.0
2007-12-05	1	-33.890488			-75.0	123.0
2007-12-05	5				-75.0	123.0
2007-12-06	1	-33.463684			-75.0	123.0
2007-12-06	5				-75.0	123.0
2007-12-07	1	-33.45308			-75.0	123.0
2007-12-07	5				-75.0	123.0
2007-12-08	1	-32.441284			-75.0	123.0
2007-12-08	5				-75.0	123.0
2007-12-09	1	-32.04187			-75.0	123.0
2007-12-09	5				-75.0	123.0
2007-12-10	1	-29.6445			-75.0	123.0
2007-12-10	5				-75.0	123.0
2007-12-11	1	-30.005035			-75.0	123.0
2007-12-11	5				-75.0	123.0
2007-12-12	1	-28.37999			-75.0	123.0
2007-12-12	5				-75.0	123.0
2007-12-13	1	-28.432114			-75.0	123.0
2007-12-13	5				-75.0	123.0
2007-12-14	1	-27.385864			-75.0	123.0
2007-12-14	5				-75.0	123.0
2007-12-15	1	-27.304565			-75.0	123.0
2007-12-15	5				-75.0	123.0
2007-12-16	1	-27.846252			-75.0	123.0
2007-12-16	5				-75.0	123.0
2007-12-17	1	-26.00293			-75.0	123.0
2007-12-17	5				-75.0	123.0
2007-12-18	1	-27.138443			-75.0	123.0
2007-12-18	5				-75.0	123.0
2007-12-19	1	-26.910461			-75.0	123.0
2007-12-19	5				-75.0	123.0
2007-12-20	1	-28.721954			-75.0	123.0
2007-12-20	5				-75.0	123.0
2007-12-21	1	-26.442993			-75.0	123.0
2007-12-21	5				-75.0	123.0
2007-12-22	1	-27.856857			-75.0	123.0
2007-12-22	5				-75.0	123.0
2007-12-23	1	-25.698074			-75.0	123.0
2007-12-23	5				-75.0	123.0
2007-12-24	1	-26.617966			-75.0	123.0
2007-12-24	5				-75.0	123.0
2007-12-25	1	-27.665985			-75.0	123.0
2007-12-25	5				-75.0	123.0
2007-12-26	1	-30.880737			-75.0	123.0
2007-12-26	5				-75.0	123.0
2007-12-27	1	-28.173203			-75.0	123.0
2007-12-27	5				-75.0	123.0
2007-12-28	1	-30.192368			-75.0	123.0
2007-12-28	5				-75.0	123.0
2007-12-29	1	-26.252136			-75.0	123.0
2007-12-29	5				-75.0	123.0
2007-12-30	1	-26.116928			-75.0	123.0
2007-12-30	5				-75.0	123.0
2007-12-31	1	-26.596756			-75.0	123.0
2007-12-31	5				-75.0	123.0
2008-01-01	1	-27.144623			-75.0	123.0
2008-01-01	5				-75.0	123.0
2008-01-02	1	-29.062164			-75.0	123.0
2008-01-02	5				-75.0	123.0
2008-01-03	1	-29.796494			-75.0	123.0
2008-01-03	5				-75.0	123.0
2008-01-04	1	-28.924316			-75.0	123.0
2008-01-04	5				-75.0	123.0
2008-01-05	1	-30.845398			-75.0	123.0
2008-01-05	5				-75.0	123.0
2008-01-06	1	-31.317276			-75.0	123.0
2008-01-06	5				-75.0	123.0
2008-01-07	1	-33.42569			-75.0	123.0
2008-01-07	5				-75.0	123.0
2008-01-08	1	-31.876633			-75.0	123.0
2008-01-08	5				-75.0	123.0
2008-01-09	1	-28.385284			-75.0	123.0
2008-01-09	5				-75.0	123.0
2008-01-10	1	-24.716324			-75.0	123.0
2008-01-10	5				-75.0	123.0
2008-01-11	1	-23.33252			-75.0	123.0
2008-01-11	5				-75.0	123.0
2008-01-12	1	-22.753723			-75.0	123.0
2008-01-12	5				-75.0	123.0
2008-01-13	1	-22.422348			-75.0	123.0
2008-01-13	5				-75.0	123.0
2008-01-14	1	-24.685394			-75.0	123.0
2008-01-14	5				-75.0	123.0
2008-01-15	1	-21.747223			-75.0	123.0
2008-01-15	5				-75.0	123.0
2008-01-16	1	-21.052673			-75.0	123.0
2008-01-16	5				-75.0	123.0
2008-01-17	1	-22.558426			-75.0	123.0
2008-01-17	5				-75.0	123.0
2008-01-18	1	-25.64859			-75.0	123.0
2008-01-18	5				-75.0	123.0
2008-01-19	1	-26.96347			-75.0	123.0
2008-01-19	5				-75.0	123.0
2008-01-20	1	-27.27983			-75.0	123.0
2008-01-20	5				-75.0	123.0
2008-01-21	1	-28.428589			-75.0	123.0
2008-01-21	5				-75.0	123.0
2008-01-22	1	-26.382904			-75.0	123.0
2008-01-22	5				-75.0	123.0
2008-01-23	1	-27.669525			-75.0	123.0
2008-01-23	5				-75.0	123.0
2008-01-24	1	-26.542847			-75.0	123.0
2008-01-24	5				-75.0	123.0
2008-01-25	1	-31.418884			-75.0	123.0
2008-01-25	5				-75.0	123.0
2008-01-26	1	-31.945557			-75.0	123.0
2008-01-26	5				-75.0	123.0
2008-01-27	1	-31.248352			-75.0	123.0
2008-01-27	5				-75.0	123.0
2008-01-28	1	-33.63864			-75.0	123.0
2008-01-28	5				-75.0	123.0
2008-01-29	1	-35.231888			-75.0	123.0
2008-01-29	5				-75.0	123.0
2008-01-30	1	-34.09462			-75.0	123.0
2008-01-30	5				-75.0	123.0
2008-01-31	1	-34.435715			-75.0	123.0
2008-01-31	5				-75.0	123.0
2008-02-01	1	-35.612747			-75.0	123.0
2008-02-01	5				-75.0	123.0
2008-02-02	1	-36.105835			-75.0	123.0
2008-02-02	5				-75.0	123.0
2008-02-03	1	-38.69937			-75.0	123.0
2008-02-03	5				-75.0	123.0
2008-02-04	1	-38.04016			-75.0	123.0
2008-02-04	5				-75.0	123.0
2008-02-05	1	-39.49202			-75.0	123.0
2008-02-05	5				-75.0	123.0
2008-02-06	1	-36.841034			-75.0	123.0
2008-02-06	5				-75.0	123.0
2008-02-07	1	-39.57773			-75.0	123.0
2008-02-07	5				-75.0	123.0
2008-02-08	1	-39.317047			-75.0	123.0
2008-02-08	5				-75.0	123.0
2008-02-09	1	-40.644302			-75.0	123.0
2008-02-09	5				-75.0	123.0
2008-02-10	1	-41.155945			-75.0	123.0
2008-02-10	5				-75.0	123.0
2008-02-11	1	-42.13063			-75.0	123.0
2008-02-11	5				-75.0	123.0
2008-02-12	1	-42.1156			-75.0	123.0
2008-02-12	5				-75.0	123.0
2008-02-13	1	-43.671722			-75.0	123.0
2008-02-13	5				-75.0	123.0
2008-02-14	1	-44.272614			-75.0	123.0
2008-02-14	5				-75.0	123.0
2008-02-15	1	-43.895294			-75.0	123.0
2008-02-15	5				-75.0	123.0
2008-02-16	1	-44.585434			-75.0	123.0
2008-02-16	5				-75.0	123.0
2008-02-17	1	-46.269684			-75.0	123.0
2008-02-17	5				-75.0	123.0
2008-02-18	1	-44.59781			-75.0	123.0
2008-02-18	5				-75.0	123.0
2008-02-19	1	-44.398987			-75.0	123.0
2008-02-19	5				-75.0	123.0
2008-02-20	1	-45.11209			-75.0	123.0
2008-02-20	5				-75.0	123.0
2008-02-21	1	-46.47647			-75.0	123.0
2008-02-21	5				-75.0	123.0
2008-02-22	1	-45.560104			-75.0	123.0
2008-02-22	5				-75.0	123.0
2008-02-23	1	-42.609573			-75.0	123.0
2008-02-23	5				-75.0	123.0
2008-02-24	1	-46.738907			-75.0	123.0
2008-02-24	5				-75.0	123.0
2008-02-25	1	-46.027573			-75.0	123.0
2008-02-25	5				-75.0	123.0
2008-02-26	1	-48.49916			-75.0	123.0
2008-02-26	5				-75.0	123.0
2008-02-27	1	-45.682053			-75.0	123.0
2008-02-27	5				-75.0	123.0
2008-02-28	1	-43.83963			-75.0	123.0
2008-02-28	5				-75.0	123.0
2008-02-29	1	-47.95572			-75.0	123.0
2008-02-29	5				-75.0	123.0
2008-03-01	1	-46.9395			-75.0	123.0
2008-03-01	5				-75.0	123.0
2008-03-02	1	-45.1174			-75.0	123.0
2008-03-02	5				-75.0	123.0
2008-03-03	1	-45.911804			-75.0	123.0
2008-03-03	5				-75.0	123.0
2008-03-04	1	-47.797546			-75.0	123.0
2008-03-04	5				-75.0	123.0
2008-03-05	1	-47.26381			-75.0	123.0
2008-03-05	5				-75.0	123.0
2008-03-06	1	-47.54216			-75.0	123.0
2008-03-06	5				-75.0	123.0
2008-03-07	1	-46.010773			-75.0	123.0
2008-03-07	5				-75.0	123.0
2008-03-08	1	-44.86821			-75.0	123.0
2008-03-08	5				-75.0	123.0
2008-03-09	1	-48.15277			-75.0	123.0
2008-03-09	5				-75.0	123.0
2008-03-10	1	-45.990448			-75.0	123.0
2008-03-10	5				-75.0	123.0
2008-03-11	1	-51.103317			-75.0	123.0
2008-03-11	5				-75.0	123.0
2008-03-12	1	-53.186096			-75.0	123.0
2008-03-12	5				-75.0	123.0
2008-03-13	1	-52.32718			-75.0	123.0
2008-03-13	5				-75.0	123.0
2008-03-14	1	-53.938095			-75.0	123.0
2008-03-14	5				-75.0	123.0
2008-03-15	1	-52.891846			-75.0	123.0
2008-03-15	5				-75.0	123.0
2008-03-16	1	-55.838852			-75.0	123.0
2008-03-16	5				-75.0	123.0
2008-03-17	1	-57.621185			-75.0	123.0
2008-03-17	5				-75.0	123.0
2008-03-18	1	-57.24475			-75.0	123.0
2008-03-18	5				-75.0	123.0
2008-03-19	1	-56.727814			-75.0	123.0
2008-03-19	5				-75.0	123.0
2008-03-20	1	-53.755173			-75.0	123.0
2008-03-20	5				-75.0	123.0
2008-03-21	1	-55.74341			-75.0	123.0
2008-03-21	5				-75.0	123.0
2008-03-22	1	-47.967194			-75.0	123.0
2008-03-22	5				-75.0	123.0
2008-03-23	1	-52.845886			-75.0	123.0
2008-03-23	5				-75.0	123.0
2008-03-24	1	-42.72444			-75.0	123.0
2008-03-24	5				-75.0	123.0
2008-03-25	1	-44.385727			-75.0	123.0
2008-03-25	5				-75.0	123.0
2008-03-26	1	-48.5513			-75.0	123.0
2008-03-26	5				-75.0	123.0
2008-03-27	1	-48.22699			-75.0	123.0
2008-03-27	5				-75.0	123.0
2008-03-28	1	-51.85266			-75.0	123.0
2008-03-28	5				-75.0	123.0
2008-03-29	1	-52.92984			-75.0	123.0
2008-03-29	5				-75.0	123.0
2008-03-30	1	-51.8553			-75.0	123.0
2008-03-30	5				-75.0	123.0
2008-03-31	1	-50.57753			-75.0	123.0
2008-03-31	5				-75.0	123.0
2008-04-01	1		5.322702	1.9135754	-75.0	123.0
2008-04-01	5		5.322702	1.9135754	-75.0	123.0
2008-04-02	1		4.3828793	-2.599864	-75.0	123.0
2008-04-02	5		4.3828793	-2.599864	-75.0	123.0
2008-04-03	1		3.1063752	-2.4470186	-75.0	123.0
2008-04-03	5		3.1063752	-2.4470186	-75.0	123.0
2008-04-04	1		3.8855526	-1.8958755	-75.0	123.0
2008-04-04	5		3.8855526	-1.8958755	-75.0	123.0
2008-04-05	1		3.68162	-3.0143456	-75.0	123.0
2008-04-05	5		3.68162	-3.0143456	-75.0	123.0
2008-04-06	1		0.21187496	-1.0138664	-75.0	123.0
2008-04-06	5		0.21187496	-1.0138664	-75.0	123.0
2008-04-07	1		1.2084527	-0.89878273	-75.0	123.0
2008-04-07	5		1.2084527	-0.89878273	-75.0	123.0
2008-04-08	1		2.6561837	-1.9174538	-75.0	123.0
2008-04-08	5		2.6561837	-1.9174538	-75.0	123.0
2008-04-09	1		2.2752526	-1.116363	-75.0	123.0
2008-04-09	5		2.2752526	-1.116363	-75.0	123.0
2008-04-10	1		-0.051698625	0.9713273	-75.0	123.0
2008-04-10	5		-0.051698625	0.9713273	-75.0	123.0
2008-04-11	1		3.08906	1.8731163	-75.0	123.0
2008-04-11	5		3.08906	1.8731163	-75.0	123.0
2008-04-12	1		3.7556899	-0.16692257	-75.0	123.0
2008-04-12	5		3.7556899	-0.16692257	-75.0	123.0
2008-04-13	1		2.9370725	-0.4330535	-75.0	123.0
2008-04-13	5		2.9370725	-0.4330535	-75.0	123.0
2008-04-14	1		1.0054817	1.4757178	-75.0	123.0
2008-04-14	5		1.0054817	1.4757178	-75.0	123.0
2008-04-15	1		1.3123431	1.4999933	-75.0	123.0
2008-04-15	5		1.3123431	1.4999933	-75.0	123.0
2008-04-16	1		0.25901043	0.30959606	-75.0	123.0
2008-04-16	5		0.25901043	0.30959606	-75.0	123.0
2008-04-17	1		3.0678973	1.2338622	-75.0	123.0
2008-04-17	5		3.0678973	1.2338622	-75.0	123.0
2008-04-18	1		3.7960918	1.0738239	-75.0	123.0
2008-04-18	5		3.7960918	1.0738239	-75.0	123.0
2008-04-19	1		3.0486584	-0.51127434	-75.0	123.0
2008-04-19	5		3.0486584	-0.51127434	-75.0	123.0
2008-04-20	1		2.6398306	-1.4067698	-75.0	123.0
2008-04-20	5		2.6398306	-1.4067698	-75.0	123.0
2008-04-21	1		2.5686464	-1.5775971	-75.0	123.0
2008-04-21	5		2.5686464	-1.5775971	-75.0	123.0
2008-04-22	1		3.9230688	-2.8534079	-75.0	123.0
2008-04-22	5		3.9230688	-2.8534079	-75.0	123.0
2008-04-23	1		3.401693	-0.4995861	-75.0	123.0
2008-04-23	5		3.401693	-0.4995861	-75.0	123.0
2008-04-24	1		0.16954929	1.0585394	-75.0	123.0
2008-04-24	5		0.16954929	1.0585394	-75.0	123.0
2008-04-25	1		-0.88474524	9.117996	-75.0	123.0
2008-04-25	5		-0.88474524	9.117996	-75.0	123.0
2008-04-26	1		1.2478924	9.214199	-75.0	123.0
2008-04-26	5		1.2478924	9.214199	-75.0	123.0
2008-04-27	1		2.9476538	5.82822	-75.0	123.0
2008-04-27	5		2.9476538	5.82822	-75.0	123.0
2008-04-28	1		3.4517143	6.5331078	-75.0	123.0
2008-04-28	5		3.4517143	6.5331078	-75.0	123.0
2008-04-29	1		17.315302	10.637461	-75.0	123.0
2008-04-29	5		17.315302	10.637461	-75.0	123.0
2008-04-30	1		19.483532	11.970814	-75.0	123.0
2008-04-30	5		19.483532	11.970814	-75.0	123.0
2008-05-01	1		5.950854	2.7910888	-75.0	123.0
2008-05-01	5		5.950854	2.7910888	-75.0	123.0
2008-05-02	1		1.974163	0.12078667	-75.0	123.0
2008-05-02	5		1.974163	0.12078667	-75.0	123.0
2008-05-03	1		3.3603294	-1.498477	-75.0	123.0
2008-05-03	5		3.3603294	-1.498477	-75.0	123.0
2008-05-04	1		3.16313	-2.1386304	-75.0	123.0
2008-05-04	5		3.16313	-2.1386304	-75.0	123.0
2008-05-05	1		0.42254144	-3.9853644	-75.0	123.0
2008-05-05	5		0.42254144	-3.9853644	-75.0	123.0
2008-05-06	1		0.82174975	-1.4301462	-75.0	123.0
2008-05-06	5		0.82174975	-1.4301462	-75.0	123.0
2008-05-07	1		0.65725666	-1.2710071	-75.0	123.0
2008-05-07	5		0.65725666	-1.2710071	-75.0	123.0
2008-05-08	1		1.7673442	-0.27840996	-75.0	123.0
2008-05-08	5		1.7673442	-0.27840996	-75.0	123.0
2008-05-09	1		2.7735415	0.6224799	-75.0	123.0
2008-05-09	5		2.7735415	0.6224799	-75.0	123.0
2008-05-10	1		3.8768952	0.71868277	-75.0	123.0
2008-05-10	5		3.8768952	0.71868277	-75.0	123.0
2008-05-11	1		4.780164	-0.9527283	-75.0	123.0
2008-05-11	5		4.780164	-0.9527283	-75.0	123.0
2008-05-12	1		1.7913928	-1.0282521	-75.0	123.0
2008-05-12	5		1.7913928	-1.0282521	-75.0	123.0
2008-05-13	1		0.70439214	-0.04374695	-75.0	123.0
2008-05-13	5		0.70439214	-0.04374695	-75.0	123.0
2008-05-14	1		0.6851532	1.0000982	-75.0	123.0
2008-05-14	5		0.6851532	1.0000982	-75.0	123.0
2008-05-15	1		1.3565927	1.0108876	-75.0	123.0
2008-05-15	5		1.3565927	1.0108876	-75.0	123.0
2008-05-16	1		1.3190768	-0.28919888	-75.0	123.0
2008-05-16	5		1.3190768	-0.28919888	-75.0	123.0
2008-05-17	1		0.55336636	0.5847182	-75.0	123.0
2008-05-17	5		0.55336636	0.5847182	-75.0	123.0
2008-05-18	1		0.44755214	1.584508	-75.0	123.0
2008-05-18	5		0.44755214	1.584508	-75.0	123.0
2008-05-19	1		1.7808115	1.0045938	-75.0	123.0
2008-05-19	5		1.7808115	1.0045938	-75.0	123.0
2008-05-20	1		3.932688	-0.14264679	-75.0	123.0
2008-05-20	5		3.932688	-0.14264679	-75.0	123.0
2008-05-21	1		8.826116	-1.8194528	-75.0	123.0
2008-05-21	5		8.826116	-1.8194528	-75.0	123.0
2008-05-22	1		8.787638	-2.5854788	-75.0	123.0
2008-05-22	5		8.787638	-2.5854788	-75.0	123.0
2008-05-23	1		6.499164	-1.6450291	-75.0	123.0
2008-05-23	5		6.499164	-1.6450291	-75.0	123.0
2008-05-24	1		6.803139	-1.113666	-75.0	123.0
2008-05-24	5		6.803139	-1.113666	-75.0	123.0
2008-05-25	1		5.821953	1.5431497	-75.0	123.0
2008-05-25	5		5.821953	1.5431497	-75.0	123.0
2008-05-26	1		1.7990885	0.5721307	-75.0	123.0
2008-05-26	5		1.7990885	0.5721307	-75.0	123.0
2008-05-27	1		3.7999394	-2.8156462	-75.0	123.0
2008-05-27	5		3.7999394	-2.8156462	-75.0	123.0
2008-05-28	1		2.155009	-1.3932834	-75.0	123.0
2008-05-28	5		2.155009	-1.3932834	-75.0	123.0
2008-05-29	1		-0.09402436	-0.52296257	-75.0	123.0
2008-05-29	5		-0.09402436	-0.52296257	-75.0	123.0
2008-05-30	1		-0.20945805	-0.9221592	-75.0	123.0
2008-05-30	5		-0.20945805	-0.9221592	-75.0	123.0
2008-05-31	1		0.29171664	-0.15343618	-75.0	123.0
2008-05-31	5		0.29171664	-0.15343618	-75.0	123.0
2008-06-01	1		0.9477648	-0.15703249	-75.0	123.0
2008-06-01	5		0.9477648	-0.15703249	-75.0	123.0
2008-06-02	1		1.4874175	0.25654984	-75.0	123.0
2008-06-02	5		1.4874175	0.25654984	-75.0	123.0
2008-06-03	1		1.5691831	0.1918149	-75.0	123.0
2008-06-03	5		1.5691831	0.1918149	-75.0	123.0
2008-06-04	1		-0.05843228	-0.4375491	-75.0	123.0
2008-06-04	5		-0.05843228	-0.4375491	-75.0	123.0
2008-06-05	1		-0.999217	0.49301052	-75.0	123.0
2008-06-05	5		-0.999217	0.49301052	-75.0	123.0
2008-06-06	1		-0.22677311	0.8805194	-75.0	123.0
2008-06-06	5		-0.22677311	0.8805194	-75.0	123.0
2008-06-07	1		0.0040943027	0.12708044	-75.0	123.0
2008-06-07	5		0.0040943027	0.12708044	-75.0	123.0
2008-06-08	1		0.5985779	0.87602377	-75.0	123.0
2008-06-08	5		0.5985779	0.87602377	-75.0	123.0
2008-06-09	1		1.1228392	1.2257705	-75.0	123.0
2008-06-09	5		1.1228392	1.2257705	-75.0	123.0
2008-06-10	1		1.7019317	0.3815236	-75.0	123.0
2008-06-10	5		1.7019317	0.3815236	-75.0	123.0
2008-06-11	1		2.0626621	-1.3258514	-75.0	123.0
2008-06-11	5		2.0626621	-1.3258514	-75.0	123.0
2008-06-12	1		2.6205916	0.36893606	-75.0	123.0
2008-06-12	5		2.6205916	0.36893606	-75.0	123.0
2008-06-13	1		3.0698211	0.3464589	-75.0	123.0
2008-06-13	5		3.0698211	0.3464589	-75.0	123.0
2008-06-14	1		3.8615038	-1.0147657	-75.0	123.0
2008-06-14	5		3.8615038	-1.0147657	-75.0	123.0
2008-06-15	1		3.4488285	0.2862196	-75.0	123.0
2008-06-15	5		3.4488285	0.2862196	-75.0	123.0
2008-06-16	1		1.5749547	0.36533976	-75.0	123.0
2008-06-16	5		1.5749547	0.36533976	-75.0	123.0
2008-06-17	1		1.4499016	-0.95542574	-75.0	123.0
2008-06-17	5		1.4499016	-0.95542574	-75.0	123.0
2008-06-18	1		1.4864554	-0.99408674	-75.0	123.0
2008-06-18	5		1.4864554	-0.99408674	-75.0	123.0
2008-06-19	1		0.31768924	0.18731976	-75.0	123.0
2008-06-19	5		0.31768924	0.18731976	-75.0	123.0
2008-06-20	1		0.27055377	0.26374245	-75.0	123.0
2008-06-20	5		0.27055377	0.26374245	-75.0	123.0
2008-06-21	1		0.64571327	-0.76751566	-75.0	123.0
2008-06-21	5		0.64571327	-0.76751566	-75.0	123.0
2008-06-22	1		0.42157954	-0.76032305	-75.0	123.0
2008-06-22	5		0.42157954	-0.76032305	-75.0	123.0
2008-06-23	1		3.9673183	-0.6704135	-75.0	123.0
2008-06-23	5		3.9673183	-0.6704135	-75.0	123.0
2008-06-24	1		3.0669353	-1.4283481	-75.0	123.0
2008-06-24	5		3.0669353	-1.4283481	-75.0	123.0
2008-06-25	1		0.013713777	-0.1642251	-75.0	123.0
2008-06-25	5		0.013713777	-0.1642251	-75.0	123.0
2008-06-26	1		1.5855362	3.0041735	-75.0	123.0
2008-06-26	5		1.5855362	3.0041735	-75.0	123.0
2008-06-27	1		1.7625344	6.4333086	-75.0	123.0
2008-06-27	5		1.7625344	6.4333086	-75.0	123.0
2008-06-28	1		1.9991736	4.700759	-75.0	123.0
2008-06-28	5		1.9991736	4.700759	-75.0	123.0
2008-06-29	1		2.0905585	3.9104576	-75.0	123.0
2008-06-29	5		2.0905585	3.9104576	-75.0	123.0
2008-06-30	1		2.0020595	0.7465544	-75.0	123.0
2008-06-30	5		2.0020595	0.7465544	-75.0	123.0
2008-07-01	1		1.0853233	0.52268076	-75.0	123.0
2008-07-01	5		1.0853233	0.52268076	-75.0	123.0
2008-07-02	1		1.3517828	1.7697208	-75.0	123.0
2008-07-02	5		1.3517828	1.7697208	-75.0	123.0
2008-07-03	1		1.3392775	2.1581283	-75.0	123.0
2008-07-03	5		1.3392775	2.1581283	-75.0	123.0
2008-07-04	1		1.7846594	0.08572245	-75.0	123.0
2008-07-04	5		1.7846594	0.08572245	-75.0	123.0
2008-07-05	1		1.3152289	-1.3339434	-75.0	123.0
2008-07-05	5		1.3152289	-1.3339434	-75.0	123.0
2008-07-06	1		0.3378901	-0.014976025	-75.0	123.0
2008-07-06	5		0.3378901	-0.014976025	-75.0	123.0
2008-07-07	1		0.78423375	1.5899024	-75.0	123.0
2008-07-07	5		0.78423375	1.5899024	-75.0	123.0
